,title,description,stars,price,price_discount,reviews,url
165,Apartamento en Las Condes,Departamento Escuela Militar. Las Condes,4.8,46720,,25,https://www.airbnb.cl/rooms/24698929?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=ef050188-4501-4509-9acb-0e05ecc6cac6
166,Condo en Santiago,Departamento America mosqueto bellas artes stgo,4.74,43049,,287,https://www.airbnb.cl/rooms/24489982?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=ef050188-4501-4509-9acb-0e05ecc6cac6
167,Apartamento en Santiago,"Depto 1 dormitorio, Huérfanos 1400 +Terraza +Vista",4.79,25534,,19,https://www.airbnb.cl/rooms/9366176?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=ef050188-4501-4509-9acb-0e05ecc6cac6
168,Casa de campo en Pirque,Moderna Cabaña con tinaja caliente,4.93,70349,,40,https://www.airbnb.cl/rooms/710383341971699608?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=ef050188-4501-4509-9acb-0e05ecc6cac6
169,Apartamento en Santiago,Departamento Centro de Santiago _ Vista Despejada.,4.5,41552,,6,https://www.airbnb.cl/rooms/806530173818331579?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=ef050188-4501-4509-9acb-0e05ecc6cac6
170,Apartamento en La Florida,Dpto en La Florida,5.0,47098,,10,https://www.airbnb.cl/rooms/814058409512437985?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=ef050188-4501-4509-9acb-0e05ecc6cac6
171,Alojamiento vacacional en Recoleta,Lindo y luminoso depto en Barrio Bellavista,4.64,30710,,44,https://www.airbnb.cl/rooms/54129968?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=ef050188-4501-4509-9acb-0e05ecc6cac6
172,Apartamento en Santiago,Departamento nuevo 100% Equipado a pasos del Metro,4.96,28704,36991.0,25,https://www.airbnb.cl/rooms/684709462994129047?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-15&check_out=2023-05-20&previous_page_section_name=1000&federated_search_id=ef050188-4501-4509-9acb-0e05ecc6cac6
173,Apartamento en Santiago,Hermoso Departamento a pasos del metro Irarrazaval,4.1,33712,,7,https://www.airbnb.cl/rooms/752883255061103665?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=ef050188-4501-4509-9acb-0e05ecc6cac6
174,Apartamento en Providencia,DEPARTAMENTOS GABANNA SUITES 2,4.82,59802,,172,https://www.airbnb.cl/rooms/46808442?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=ef050188-4501-4509-9acb-0e05ecc6cac6
175,Apartamento en Providencia,Increíble Depto en Providencia,4.73,56635,,95,https://www.airbnb.cl/rooms/45456424?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=ef050188-4501-4509-9acb-0e05ecc6cac6
176,Alojamiento en Santiago,"Casa Zenteno, casa centenaria",0.0,42048,56048.0,0,https://www.airbnb.cl/rooms/860945734061902551?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=ef050188-4501-4509-9acb-0e05ecc6cac6
177,Apartamento en Santiago,Impresionante vista a santiago,0.0,57372,69472.0,0,https://www.airbnb.cl/rooms/877629280739602914?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=ef050188-4501-4509-9acb-0e05ecc6cac6
178,Apartamento en Las Condes,"Depto completo, hasta 4pp, muy acogedor",4.84,43822,,135,https://www.airbnb.cl/rooms/38627921?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=ef050188-4501-4509-9acb-0e05ecc6cac6
179,Habitación en Santiago,Dormitorio disponible cómodo,4.81,17870,20570.0,21,https://www.airbnb.cl/rooms/30930765?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=ef050188-4501-4509-9acb-0e05ecc6cac6
180,Habitación en Recoleta,Acogedora habitación en barrio Bellavista,4.75,23360,,28,https://www.airbnb.cl/rooms/579829391682525408?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
181,Apartamento en Santiago Centro,Acogedor y Céntrico Departamento,4.79,31781,,285,https://www.airbnb.cl/rooms/7259890?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
182,Apartamento en Santiago,Exclusivo Apart Hotel en el Centro de Santiago3,4.71,40000,,35,https://www.airbnb.cl/rooms/681892115638851897?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
183,Apartamento en Santiago,M8_Centro de Santiago,4.84,39048,,49,https://www.airbnb.cl/rooms/21795547?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
184,Apartamento en Huechuraba,Bosques chic,0.0,33408,,0,https://www.airbnb.cl/rooms/857431189666814380?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
185,Apartamento en Santiago,Hermoso departamento cómodo y centrico.,4.9,45552,,50,https://www.airbnb.cl/rooms/756577319232108275?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-29&check_out=2023-06-03&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
186,Apartamento en Santiago,Apartamento piso bajo sector Bellas Artes.,4.57,44799,,137,https://www.airbnb.cl/rooms/43097450?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
187,Habitación en Las Condes,Excelente ubicación,4.67,29200,32811.0,36,https://www.airbnb.cl/rooms/48103958?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
188,Apartamento en Macul,Perfecta vista nocturna y conectividad total .,4.88,43051,,158,https://www.airbnb.cl/rooms/24250883?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
189,Habitación en Las Condes,Habitación cercana a Mall y Metro Los Dominicos,4.64,18922,,25,https://www.airbnb.cl/rooms/796303015084256613?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
190,Apartamento en Santiago,Dpto Studio Amoblado y Parking,0.0,24189,29366.0,0,https://www.airbnb.cl/rooms/843132668590344240?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
191,Habitación en Providencia,A-Habitación en casa .muy acogedora .,4.0,17640,,48,https://www.airbnb.cl/rooms/578730678615455987?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
192,Cabaña en Lo Barnechea,Iluminada casa de piedra entre bosque y río,4.93,122976,142309.0,143,https://www.airbnb.cl/rooms/19962001?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
193,Apartamento en Santiago,Departamento en corazón de Santiago,4.8,40405,,80,https://www.airbnb.cl/rooms/16649274?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
194,Apartamento en Santiago,Impresionante estudio en el centro de BOREALIS,4.89,35600,40571.0,192,https://www.airbnb.cl/rooms/13771334?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
195,Apartamento en Santiago,San Francisco 3 cuadras Alameda,5.0,29222,31922.0,4,https://www.airbnb.cl/rooms/807894797146257868?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
196,Apartamento en Santiago,"Cómodo depto en Stgo. Centro, vista insuperable.",4.83,32120,,121,https://www.airbnb.cl/rooms/45941201?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-13&check_out=2023-05-18&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
197,Habitación en Las Condes,Acogedora habitación 🧸 con encantadora vista 🌱 y excelente ubicación 🌃,4.78,23360,,79,https://www.airbnb.cl/rooms/53066262?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-11&check_out=2023-05-16&previous_page_section_name=1000&federated_search_id=a0c2cd39-205b-43fc-b92f-c332a1357bbc
198,Apartamento en Santiago,"Depto 1 dormitorio, Huérfanos 1400 +Terraza +Vista",4.79,25534,,19,https://www.airbnb.cl/rooms/9366176?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
199,Apartamento en Santiago,11 Stgo centro 2B/2B Nuevo| moderno| equipado,4.88,33730,48822.0,26,https://www.airbnb.cl/rooms/688657967521901310?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
200,Apartamento en Santiago,"APARTAMENTO NUEVO, CERCA DEL METRO DE SANTA ANA, TODO NUEVO",4.76,29640,,91,https://www.airbnb.cl/rooms/35204079?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
201,Condo en Santiago,Cómodo Home Studio con amplia terraza.,4.98,29760,,54,https://www.airbnb.cl/rooms/50249447?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
202,Apartamento en Providencia,DEPARTAMENTOS GABANNA SUITES 1,4.84,59568,66265.0,255,https://www.airbnb.cl/rooms/45127425?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
203,Apartamento en Santiago,Hermoso Departamento a pasos del metro Irarrazaval,4.1,33712,,7,https://www.airbnb.cl/rooms/752883255061103665?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
204,Apartamento en Santiago,Estudio inmejorablemente ubicado en Lastarria,4.79,39245,,196,https://www.airbnb.cl/rooms/17268242?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
205,Apartamento en La Florida,"Lindo dpto, con estacionamiento,  condominio",4.89,46454,,28,https://www.airbnb.cl/rooms/746460355196195454?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
206,Apartamento en Santiago,Metro Bellas Artes Departamento,4.19,36595,41335.0,37,https://www.airbnb.cl/rooms/50490187?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
207,Condo en Santiago,Cómodo y Conveniente Condo Clásico Stgo Centro.,0.0,35156,,5,https://www.airbnb.cl/rooms/853078041232110201?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
208,Lugar para quedarse en Las Condes,Habitación Pequeña y Baño Privado  Escuela Militar,5.0,27798,,25,https://www.airbnb.cl/rooms/721193798077374795?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
209,Habitación en Quilicura,Cómoda habitación cerca aeropuerto y outlets,4.93,28300,,83,https://www.airbnb.cl/rooms/37589203?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
210,Habitación en La Florida,Habitación single con baño compartido,4.97,15768,,31,https://www.airbnb.cl/rooms/781916880901566367?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-12&check_out=2023-05-17&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
211,Loft en Santiago,Moderno Depto con encanto en Barrio Lastarria,0.0,37531,,0,https://www.airbnb.cl/rooms/870363509941000652?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-09&check_out=2023-05-16&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
212,Casa de campo en Pirque,Moderna Cabaña con tinaja caliente,4.93,70349,,40,https://www.airbnb.cl/rooms/710383341971699608?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
213,Apartamento en Las Condes,"3Departamentos , Las condes, M Manquehue ( sanit)",4.66,52896,,189,https://www.airbnb.cl/rooms/21596048?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
214,Apartamento en Macul,Hermoso departamento completo en Macul.,4.86,44744,,37,https://www.airbnb.cl/rooms/574806132961784621?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
215,Apartamento en Santiago,Cama King Bed New & Electric Santa Lucia Hill 43TV 63,4.79,30863,39260.0,113,https://www.airbnb.cl/rooms/45274392?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=223a3f5e-7784-41ae-8163-c8a4f7a15eaf
216,Loft en Ñuñoa,Estadio Nacional Loft,4.19,40062,,21,https://www.airbnb.cl/rooms/54348789?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
217,Apartamento en Santiago,Vista despejada_ céntrico _,0.0,47224,,0,https://www.airbnb.cl/rooms/876118857482070068?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
218,Apartamento en Providencia,Cómodo depto Urbano en barrio Manuel Montt c/est.,4.74,56635,,86,https://www.airbnb.cl/rooms/46461328?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
219,Apartamento en Santiago,Departamento 1er piso 2D1B,4.29,30368,,7,https://www.airbnb.cl/rooms/591744481491803966?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
220,Habitación en Santiago,(f) Cama Doble Baño Compartido,0.0,15419,17046.0,0,https://www.airbnb.cl/rooms/850053346130370246?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-12&check_out=2023-05-17&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
221,Apartamento en Ñuñoa,New Best Place in Ñuñoa,4.85,50064,,131,https://www.airbnb.cl/rooms/32339612?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
222,Lugar para quedarse en Las Condes,Habitación Pequeña y Baño Privado  Escuela Militar,5.0,27798,,25,https://www.airbnb.cl/rooms/721193798077374795?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
223,Apartamento en Providencia,PROVIDENCIA VIP,4.88,41360,,41,https://www.airbnb.cl/rooms/21489466?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-09&check_out=2023-05-16&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
224,Habitación en La Cisterna,Bonita y amplia habitación con baño privado,4.56,12848,,18,https://www.airbnb.cl/rooms/684955603104485149?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
225,Apartamento en Ñuñoa,departamento  en el corazon de ñuñoa piso 21,4.71,39011,,147,https://www.airbnb.cl/rooms/49009534?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-31&check_out=2023-06-05&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
226,Habitación en Santiago,Habitación privada cerca a Palacio la Moneda,4.68,24530,,31,https://www.airbnb.cl/rooms/774681412410816345?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
227,Habitación en Santiago,Hab. privada cerca de Metro,0.0,15894,19296.0,0,https://www.airbnb.cl/rooms/41689754?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
228,Apartamento en Providencia,403A Tranquilidad Norte en Providencia,4.57,48563,,134,https://www.airbnb.cl/rooms/28307225?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
229,Parque de vacaciones en San José de Maipo,Casa AcadioTemazcal,4.98,163520,,88,https://www.airbnb.cl/rooms/53218364?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-13&check_out=2023-05-18&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
230,Apartamento en Santiago,"Depto 1 dormitorio, Huérfanos 1400 +Terraza +Vista",4.79,25534,,19,https://www.airbnb.cl/rooms/9366176?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
231,Apartamento en La Florida,"Lindo dpto, con estacionamiento,  condominio",4.89,46454,,28,https://www.airbnb.cl/rooms/746460355196195454?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
232,Apartamento en San Miguel,Dep amoblado SIN ESTACIONAMIENTO San Miguel STGO #,4.67,29480,34452.0,24,https://www.airbnb.cl/rooms/50171686?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
233,Apartamento en Providencia,Park Plaza Apart Hotel,4.62,56064,,196,https://www.airbnb.cl/rooms/48745569?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=c7b0e6de-b71f-483c-a246-99d1db80e463
234,Apartamento en Ñuñoa,Departamento Hermoso En Ñuñoa,4.7,41720,,134,https://www.airbnb.cl/rooms/32340852?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-09&check_out=2023-05-15&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
235,Apartamento en Las Condes,Maravilloso depto 1 dorm,0.0,62138,,0,https://www.airbnb.cl/rooms/878398153038883652?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
236,Condo en Santiago,Cómodo departamento en zona residencial,4.95,42048,,20,https://www.airbnb.cl/rooms/747238336623969666?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
237,Apartamento en Santiago,Centro de Metro Moneda,4.92,29469,,12,https://www.airbnb.cl/rooms/798784773315358421?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
238,Apartamento en Lo Barnechea,Departamento de lujo,0.0,85468,,0,https://www.airbnb.cl/rooms/761808028228698991?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
239,Habitación en Providencia,"Es un lugar tranquilo, agradable",0.0,37376,,0,https://www.airbnb.cl/rooms/803034841795864433?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
240,Apartamento en Santiago,207- Dpto 1 dorm + Estacionam Gratis,4.71,44968,,230,https://www.airbnb.cl/rooms/20093774?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
241,Condo en Santiago,SANTIAGO COZY APARTMENT/DOWNTOWN HISTORIC CITY,4.6,32242,45018.0,82,https://www.airbnb.cl/rooms/21913809?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
242,Loft en Santiago,Loft casa patrimonial restaurada buena ubicación,4.6,29720,,10,https://www.airbnb.cl/rooms/679049594325053306?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
243,Habitación en Recoleta,Habitación privada Cerro San Cristobal,4.81,24920,,89,https://www.airbnb.cl/rooms/33168592?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
244,Habitación en Santiago,"Habitación 2 camas, Cerca Arena.",0.0,17760,,0,https://www.airbnb.cl/rooms/860126834800340180?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
245,Alojamiento en La Florida,Acogedora Casa a pasos del Estadio Bicentenario,5.0,42414,53936.0,9,https://www.airbnb.cl/rooms/795118943712347757?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
246,Apartamento en Santiago,Hermoso y cómodo departamento en Barrio Yungay,4.89,35806,40356.0,36,https://www.airbnb.cl/rooms/636797955927552603?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
247,Apartamento en Santiago,614- Departamento Central Moneda,4.7,35507,39013.0,6,https://www.airbnb.cl/rooms/730014831607898865?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
